,post_id,comments_text
2612,2187812.0,
2613,2187799.0,Это всё ради мира ? Отличный план у Трампа !!!
2614,2187799.0,Это не они ли входят в сумму 50 миллионов долларов?
2615,2187799.0,
2616,2187799.0,"США поставляют запчасти, Европа пригодные для полетов самолёты,в итоге получается вполне крепкая авиация. Смешного тут ничего нет."
2617,2187799.0,"А хохлам и так зайдет , они даром просрали страну свою , вернее то , что осталось  дебилы и в Африке дебилы"
2618,2187799.0,"Запад своими действиями только усугубляет конфликт на Украине, а не приближает его завершение. Зачем они передают свою военную авиацию Киеву? Это уже перебор"
2619,2187799.0,"Летающие гробы,а чё, в наше время этот хлам стоит тех $50 миллионов, Трамп держит свое слово.🤣"
2620,2187799.0,да у всех нормальный план только у Хохлов его нет
2621,2187799.0,
2622,2187799.0,
2623,2187785.0,👍👍👍👍👍👍👍👍👍👍❤❤❤❤❤🙏🙏🙏
2624,2187785.0,"Террористический киевский режим просто ставит свою военную технику в жилых районах - это ужасно, такого не должно быть"
2625,2187763.0,Просто будут снабжать и дальше  украину оружием и разведкой.
2626,2187763.0,"Да и хрен с ними, главное 
чтобы не мешали поставками оружия бандеровцам!☝️
А то ни как не вяжется с 
обещанием Трампа 
""закончить войну""🤨
Пусть радуется ""cделкой"" 
и будущие барыши 
считает!😅😂🤣"
2627,2187763.0,"Нахавались. Спасибо, хватит, больше ни..."
2628,2187763.0,Если Трамп не справился то на Украине можно ставить крест. Это полный слив Украины. Ну все равно грамотно открестился
2629,2187763.0,"А что, они уже планируют прямой конфликт с нами для защиты своих интересов? Сделка-то подписана…"
2630,2187763.0,"США устроили бандеровский переворот, 10 лет накачивали и продолжают накачивать хунту оружием, запускали ракеты по России, а теперь они ""умывают руки"", которые по локоть в крови, и рисуют из себя ""обиженную благодетель"", как были они стороной конфликта , так и останутся....."
2631,2187763.0,ФША наконец то сбросили шкуру святой овечки...
2632,2187763.0,Как обычно. 314здить не мешки ворчать 👍👍👍
2633,2187763.0,"Если 3я сторона самоудалилась ,а основные конфликтные не могут найти точек соприкосновения - значит сво продолжается . Мы наступаем- хохлы отступают. Правда они немного огрызаются дронами по мирному населению и энергоифраструктуре. Но это не надолго. Им скоро неоткуда будет запускать.. ну так ,если только  поляки разрешат со своей территории ..."
2634,2187763.0,Быстро сдулись миротворцы.
2635,2187763.0,😳😳😳😳😳
2636,2187763.0,Хотелось бы верить...
2637,2187755.0,👍👍👍👍👍👍👍👍👍👍❤❤❤❤❤🙏🙏🙏
2638,2187755.0,А что это за знак? Солдат правой рукой. Показывает. Что-то про выпивку?
2639,2187755.0,❤
2640,2187755.0,
2641,2187749.0,"Эти люди совершенно не умеют мыслить критически, они всегда находятся в каких— бреднях. Сегодня так , а на следующий день иначе .Да и их скачки тоже были безумными. А сегодня пришла расплата за ВСЕ !!! 👽👽👽👽👽👽"
2642,2187749.0,"Говорили же, что никакой сделки не будет. Зелень на переговоры не приехал. И вообще переговоров не было."
2643,2187749.0,Вообще не удивили ни разу. Вопрос - через сколько хохлы явно кинут амеров? А амеры просекут - что их кинули...
2644,2187749.0,Главное чтоб пиндосские твари нашего ничего не прихватили🇷🇺
2645,2187749.0,Так в России недра тоже не принадлежат народу.
2646,2187749.0,"За это и скакали на Майдане, чухонцы кастрюлеголовые. Рыжий им ещё не один ""сюрприз"" преподнесет. Рано радоваться. Потом плакать будут и гундеть: ""А нас-то за що?"". К России на поклон на карачках приползут, когда без штанов останутся и начнут с голоду подыхать, идиоты окраинские."
2647,2187749.0,
2648,2187743.0,"Они стоят накануне ""грандиозного шухера"" и сами не понимают что их ждёт вместо крупного навара. То что прокатило с Ираком и Ливией может нифига не сработать на заколдованной территории хутора ""Перекати-поле"". Сюрприз будет."
2649,2187743.0,"Это так здорово, что в мире становится все больше разговоров о мире и о том, как к нему прийти👍👍👍"
2650,2187743.0,"Уже давно было бы достигнуто мир между Россией и Украиной, но Зеленский не хочет вести диалог на равных с нашей страной."
2651,2187743.0,"Уже давно мир между Россией и Украиной можно было бы достичь, но у Украины есть Зеленский с его глупыми решениями"
2652,2187743.0,"Знаем мы ваши решения, хехемоны чёртовы. Всё и всех под себя подмять хотите. Все ресурсы стран отжать и, как заявил рыжий, ""снова сделать Омеригу великой"". Хрен вам по всей морде. Канаду с Гренландией и то отжать не в состоянии. Сами в долгах, как в шелках. Но всё равно везде суете свой нос, рыщете, ищете, где бы чем ещё поживиться. На кой тогда нам БРИКС и ШОС, если эти наглосаксы продолжают беспредельничать во всём мире. Вступить вступили, а толку ноль. Ни помощи от них, ни действий. Та же ООН, только в профиль."
2653,2187743.0,"Бл...ь, одни боты-сосунки несут здесь свой бред, и всё не в тему. Админы, пора их акки удалять без права восстановления. Достали, черти! Методички хоть бы меняли. Всё, как под копирку. Хоть всех удаляй, к х...ям."
2654,2187743.0,"Себя для начала урегулируйте, ""властелины мира', бл...ь. И не лезьте свиным рылом в чужой огород."
2655,2187743.0,😳😳😳😳😳
2656,2187731.0,"Кроме вариантов против и варианта ЗА есть ещё вариант действий ПОПЕРЁК.
В определённый момент на территории Украины происходит народное восстание и фашистская власть в этих областях будет свергнута.
Идейных нацистов на Украине уже очень мало осталось да и просто обученных войск очень мало.
А в нашм распоряжении есть много тысячь военнопленных и многие из них с удовольствием примут участие в освобождении своиих земель, а заодно и с ТЦКашниками, что их загребли на фронт поквитаются.
Англосаксы такие варианты проворачивали неоднократно.
И сразу никто, ничего и никому не должен..."
2657,2187731.0,
2658,2187731.0,"Про соглашения обдолбанного с трумпом понятно; Это соблюдение режима прекращения огня и подписание с американцами соглашения по недрам. 

А Москва и вашингтон , Какие там хотелки ? 

Огласите весь список пожалуйста 

А то получается однобокая новость какая то 🤷‍♀️

А так то США отказались от роли посредника в переговорах между Россией и Украиной. Об этом заявила официальный представитель Госдепа Тэмми Брюс. Собрали главные заявления американской стороны за последние часы:"
2659,2187731.0,"То, что можно продать, можно и так забрать. Даже не нами придумано. Мировая история напоминает, просто..."
2660,2187731.0,"Плевать нам и на рыжего, и на его требования, а не условия, как он утверждает. Требует он пусть от вонючей зелёной просрочки. Все условия Путин озвучил уже в 100500-й раз. На б/Украине нет никакой войны. Никто ей её не объявлял. Поэтому, только полная и безоговорочная капитуляция укрорейха и выполнение абсолютно всех условий и требований России. В противном случае, наши условия станут ещё более жёсткими. И пендосам на нашей земле делать нечего. Никаких земельных и прочих ресурсов они не получат. Нет на окраине никакого военного положения - его выдумал фигляр, кровавый клоун-наркоман Зе-фюрер, ""шестёрка"" наглосаксов. И все подписанные им документы - обычные бумажки. Пусть он вместе с рыжим сходит в сортир и подотрется ими, а потом смоет в унитаз. Уже скоро год, как этот идиот никто. Он всего лишь обычный шут, гопник и бомж. И место его около параши в тюрьме за решёткой за все преступления, которые он совершил вместе с всушными головорезами под покровительством НАТО, бритов и ЦРУ, с которыми он контактирует до сих пор. Никакого мира с фашистами быть не может. Только полная их утилизация."
2661,2187731.0,
2662,2187721.0,они много нам что говорят
2663,2187721.0,"Поскольку мы команда, главное что мы знаем что делать. 

Остальное мелочи и милостыня информационные пожертвования, реквизиты, полезные по свойму."
2664,2187721.0,"Добре, Украина будет хороша только в составе РФ ☝"
2665,2187721.0,"Мы уже подобное слышали в отношении ЗАЭС ""мы никогда, ничего, ни кому!"". Теперь по-другому поёте"
2666,2187721.0,Предлагаю в границах 18 века!
2667,2187721.0,👏👏👏👏👏❤❤❤🙏🙏🙏
2668,2187721.0,"Истребление всего русского и российского идёт из за замещения, коренных Россиян , мигрантами."
2669,2187714.0,"...все выступления мирзаяна, всегда и везде, в сослагательном наклонении...   ...ни один его прямой прогноз не сбылся...
...Патрушеву лучше заниматься кораблями...🤔"
2670,2187714.0,Этого армянина надо вообще запретить.
2671,2187714.0,😂😭🤦‍♂🥱
2672,2187714.0,"ОДЕССА - ГОРОД ГЕРОЙ и стоит убрать из этого огорода тех, кто позорит это высокое звание"
2673,2187714.0,Одесса домой?!
2674,2187714.0,
2675,2187714.0,
2676,2187714.0,"Именно об этом я как раз сегодня и писала. А ещё признать Советский Союз действующим и, согласно этому, гнать всю нацистскую шваль с нашей земли. Тогда рыжий обломится с нашими недрами, да и остальные гейропейские халявщики уберутся восвояси."
2677,2187714.0,"Не думаю, что для НАТО было бы каким-то неудобством предоставить нам гарантии безопасности, если действительно ничего против нас не планировалось, но они этого не сделали. Будем гадать, это провокация конфликта или действительно что-то замышлялось или все-таки задумаемся над тем, чтобы переработать имеющуюся систему международной безопасности?.."
2678,2187708.0,
2679,2187708.0,Какое здание?..)
2680,2187700.0,"Призывы к насилию снова показывают, что не могут они свою галичанскую мову навязать. Поэтому и бесятся"
2681,,
2682,2187700.0,"Не слушайте их бредни, глупости заразны, главное что скажем в мудрой красивой России о достижениях!"
2683,2187700.0,"В Украине нацисты прошлого, которые убивали мирное население и разрушали дома до основания продолжают восхваляться"
2684,2187700.0,"В современной Украине просто идеализируют нацистов прошлого. Это все очень печально, ведь сейчас они призывают убивать детей за русский язык"
2685,2187700.0,Школьная программа вся построена на ненависти к России и они их вырастят
2686,2187700.0,
2687,2187700.0,Бандеры их же методами наказывать надо и показывать по всему миру. Что бы в Европе кипятком от страха ссали.
2688,2187694.0,"Как это каким? Кто денги платит тому сапоги целуют. Ничего личного, просто деньги...."
2689,2187694.0,"Ну какая же за бесплатно солидарность, это нонсенс! 😏😂"
2690,2187694.0,
2691,2187685.0,
2692,2187685.0,Картинка - огонь! По тексту - всё может быть...
2693,2187685.0,"Кто мы, где мы и что вообще происходит 😂"
2694,2187685.0,"К сожалению в мирное время Украина для нас может оказаться опаснее, чем в военное.
Сейчас все ясно. Есть линия фронта и за ней противник по которому наносятся удары. А что будет в мирное время?
Если мы будем контролировать эту территорию, то наши силы будут подвергаться диверсионным атакам по примеру бандеровского подполья 40-50х. Плюс опасность проникновения во власть бандеровцев по образцу 60-80х.
Если же оставить без контроля хотя бы кусок бывшей Украины, то он будет использован для подготовки терактов и диверсий еще в большей мере.
В общем, как быть с народом, массовое сознание которого извратили до подобной степени как на Украине пока не ясно."
2695,2187685.0,Ну некоторые уже понимают хоть что-то
2696,2187685.0,"Эстония меньше, чем Москва, кому они там обеспечить могут безопасность, емае... Чихуахуа больше воздух сотрясает"
2697,2187685.0,Шпроты всему миру на смех. 🤡
2698,2187669.0,Они же дети! Куда смотрит мировое сообщество! 😂😂
2699,2187669.0,Вы всё перепутали это демократические дубинки! Они не бют а лечат😚
2700,2187669.0,"Это мир, труд, май по хранцуски🤣"
2701,2187669.0,Жуть...😢🤔
2702,2187669.0,"Рабочий класс кормит французскую полицию,а полиция лупит рабочий класс- врождённый порок капитализма"
2703,2187669.0,"По видео непонятно, но скорее всего спрашивают  улыбаясь, как дела"
2704,2187669.0,
2705,2187669.0,Без выбитых глаз не празднично как-то
2706,2187669.0,Пофоткаться вышли.
2707,2187669.0,Чего же они свои города разрушают?
2708,2187669.0,"Это как же, вашу мать, извиняюсь, понимать?
Мы ж не Франция какая чтобы бучу поднимать.
Л. Филатов. 😁"
2709,2187669.0,Франция страна бесполезная !
2710,,
2711,2187669.0,"…и хруст французской булки - той, которая ниже спины)"
2712,2187661.0,"Детей с садика и в школах учили скакать и ненавидеть россиян, прошло 11 лет им уже 15-20 лет и поэтому будут воевать и эти как нацисты."
2713,2187661.0,"Узаконили, чтобы ловить их и подавать под соусом добровольцев"
2714,2187661.0,"Хохлы прыгали на радость всем , как идиоты )))) 🤣 готовы были на все , что бы американцам было весело ))))) в итоге влипли по самое не балуй 🤣🤣🤣🤣 ваша миссия на земле это подохнуть как скот , за интересы англосаксов )))) дебилы"
2715,2187661.0,"Совсем нет жалости к ним. Утилизируют всех, кто когда-нибудь смог бы противостоять укрорежиму. С кем будет выборы проводить гнидёныш? Или заграница поможет."
2716,2187661.0,
2717,,
2718,2187661.0,"я не знаю какие ещё доказательства предъявлять, что в Украине есть нацисты, когда столько контента про всушников, которые зигу кидают, говорят нацистские лозунги и носят шевроны СС"
2719,2187661.0,"Нацизм на Украине из-за Зеленского становится частью государственной идеологии, навязываемой украинцам с самых ранних лет"
2720,2187655.0,Так можно всё оправдать..😱
2721,2187655.0,С Путиным нам бы отстоять хотя бы что имеем 😭
2722,2187649.0,
2723,2187649.0,Ну и 30 суток моратория давно прошли- гасите в свинарнике свет. Полностью!...
2724,2187639.0,"Говорят, те кто поджег 
дом Профсоюзов, стали 
большими начальниками, 
а бандеровском рейхе!🤔"
2725,2187639.0,"Нацистскую сущность Киевского режима уже весь мир видел! Солдаты ВСУ не гнушаются даже тем, что военную технику устанавливают прямо в больницах!"
2726,2187633.0,
2727,2187633.0,Ему уже не жить. Вопрос -успеет ли воспользоваться наваром его семья?
2728,2187633.0,
2729,2187625.0,"Да о чем говорить, даже на святую Пасху на украине устроили гейскую тусовку, и людей которые были против этого, просто избивали и задерживали в полиции"
2730,2187625.0,так это одна из их целей и глубоко им похеру
2731,2187625.0,"Мир не интересует украинскую власть, на игле денежной сидят, бабам своим виллы покупают, так что все у них в шоколаде"
2732,2187614.0,
2733,2187614.0,
2734,2187605.0,"""Зачем нам мир, если там не будет России! ""(с)"
2735,2187605.0,мир без России не возможен каждый .... это должен знать начиная с Украины она Украина всем им подскажет своими детьми и всё такое.....Нашу точку зрения и ничью другую. Кто такие хохлы? и что они могут нам навязывать? Жду любые мнения в личное.Мясо
2736,2187605.0,"Превентивные удары по постоянной дислокации сил ядерного сдерживания? А как же все остальные силы? Подводные лодки например, передвижные комплексы? Такую пургу несут, больше похоже на выбивание финансирования. Либо они там каждый тупее тупого. 
 Надо опубликовать в СМИ карту возможных нанесений Россией ударов по Европе, какие ракеты и куда долетят, всю траекторию. И почаще напоминать. Пусть думают)) В труху, однозначно!"
2737,2187605.0,
2738,2187605.0,"Кто такие хххлы?
Вот, что про хххлов говорил поэт, которого сами хххлы считают своим, но сам поэт Шавченко писал, что он родился в ""Малороссии""😏"
2739,2187598.0,🤣🤣🤣..да какие они враги.. англосаксы и вся шобла зеленского это одно и тоже🤣🤣🤣
2740,2187598.0,всё зависит от силы России остальное всё лирика их комплименты не должны нас останавливать не на миг. Они должны нас умолять что то разоружить. и знать всегда что залпом Америка сотрётся с лица земли как материк. И это есть сила. что пока нам даёт наш Роскосмос👊👍
2741,2187598.0,Спасибо Такеру за его открыто выраженное мнение. Когда уже мы увидим эту рожу в траурной рамке.
2742,2187598.0,👏👏👏👏👏
2743,2187598.0,Ор!
2744,2187593.0,"Да уж! 🤨
Пирамида власти Трампа зашаталась!😎
Первый пошел!
Кто следующий?
Не удивлюсь, что и трансы в армию вернутся и мигрантов позовут взад... 🤔"
2745,2187593.0,"сотрудничество России и Ирана очень даже хорошо влияет на нашу экономику, не стоит об этом забывать🙏"
2746,2187593.0,"правильно делает Путин, что наращивает союзников, это очень хорошая стратегия внешней политики сейчас"
2747,2187593.0,"Наш президент принимает грамотные решения во внешней политике, с этим глупо спорить🙃🙃🙃"
2748,2187593.0,😳😳😳😳😳
2749,2187583.0,У террористов есть права? 😂
2750,2187583.0,сырский и умеров это позор человечества.....
2751,2187577.0,Проигравших никто не любит
2752,2187577.0,
2753,2187577.0,"""Дружба"" только со стороны Польши. Украинцы, как всегда, на халяву все получать хотят, как в евро-попе... Время у них заканчивается."
2754,2187577.0,"Так это польская страна, какого хера там флаги другого государства 🤔"
2755,2187577.0,👏👏👏👏👏
2756,2187577.0,А висели тогда че. Переабувашке
2757,2187574.0,"Уверен сейчас какой то его фактотум пытается уладить ситуацию, чтобы Трамп вышел из нее с минимальными имиджевыми потерями. Но Си может заупрямиться и тогда придется самому идти на поклон"
2758,2187570.0,"США - главные убийцы на планете Земля.
Господь ! Покарай их🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻"
2759,2187570.0,
2760,2187561.0,"Санкции- фигня, лишь бы не пристрелили!🙏"
2761,2187561.0,Пришло время сделать окончательный выбор…
2762,2187561.0,Да ладно! Ещё больше недели до праздника и у него всё ещё 100 раз может изменится. Первый раз что ли? 😏
2763,2187561.0,КРАСАВЧИК!!!
2764,2187561.0,❤❤❤👏👏👏👏👏
2765,2187552.0,Цирк
2766,2187552.0,"Захват Украины,,чтоб Россия не смогла войти,,"
2767,2187552.0,Сильная армия у США??? С кем она воевала один на один? И выиграла?
2768,2187552.0,Как на базаре. Всё про сделку балаболит.
2769,2187552.0,"Трамп вот осознает, что Россия сильнее, только почему то не понимает что ВС РФ уже на голову выше ВС США"
2770,2187535.0,"П..доры же, по гражданским"
2771,2187535.0,
2772,2187535.0,❤❤❤❤❤❤❤❤❤❤🥲🥲🥲🥲🥲🙏🙏🙏
2773,2187535.0,"""Запустили снова ,чтоб добить,кого не убили сразу""- вот проявление фашизма самым ярким доказательством 😡"
2774,2187535.0,"Террористы атаковали мирный город, уничтожить дома террористов вместе с ихними родственниками,, и все атаки на мирняк прекротятся"
2775,2187535.0,"Интересно,а вычислить нельзя откуда запуск? Просто то место( населённый пункт) сравнять с землей ."
2776,2187529.0,И это правильно. 👍
2777,2187529.0,
2778,2187511.0,"Покарать,нельзя прощать"
2779,2187511.0,"Надо добраться и отомстить всем вурдалакам , демонам"
2780,2187511.0,Взять одного живьем.Сдаст всех
2781,2187511.0,
2782,2187511.0,Якобы числятся скоро могилы вскроем и будет понятно кто где какал !!!
2783,2187511.0,Удачи и фарту братья !!!
2784,2187511.0,Ноги по тихому делают.
2785,2187505.0,Жаль Китай добровольцев не присылает как и другие страны которые хотят проверить свои армии куба иран
2786,2187505.0,"Он дроны посылает Украине…
Так что тут надо еще понять многое.."
2787,2187497.0,
2788,2187497.0,Интересно что они будут делать когда Одесская область войдет в состав РФ ?
2789,2187497.0,Поляки торопятся. Куплю.😂
2790,2187491.0,Потом ищи Лекарство от ицефалита
2791,2187478.0,Ну и о чем с ними можно договориться.
2792,2187478.0,"Им веры нет,продажные как всегда будут обманывать"
2793,2187478.0,"Вот же лживая тварь! 
А как жалостливо ныл 
о мире...🤮"
2794,2187478.0,"Зеленского изначально планировали как борца против Путина, но в итоге получилось наоборот и он уничтожил свободу на Украине"
2795,2187478.0,"кто бы сомневался,"
2796,2187478.0,Мир нужен нам только для оправдания. Хотя кому мы должны оправдываться? Пусть оправдываются они зачем это делали. Мало? добавим ещё
2797,2187478.0,"Я ждал такого поворота от Трампа. Трамп у и США нельзя доверять, они не русские люди. Российские "" миротворцы"" посрамлены Трампом. Руслан из Омска. 1.05.2025г."
2798,2187478.0,
2799,2187478.0,"Это же денег за 5 Абрамсов    , которые он тормознул в афсралие , не ?"
2800,2187478.0,"Что и требовалось доказать. Штаты, Британия и Европа открыто объявили войну России. Пришла пора им ответить по-жесткому, по-настоящему."
2801,2187478.0,"Запад лишь бы получить выгоду стравливает украинцев и русских, но в любом случае это не приведет ни к чему хорошему"
2802,2187478.0,"Я думаю, что это уже понятно всем. Запад хочет заработать на конфликте, который они сами и развязали..."
2803,2187478.0,да какой Запад это смех. Есть Россия какая она должна быть и будет всегда. а Запад был и будет на задворках экономики
2804,2187478.0,"Вот тебе и голубь мира -сраный, а ископаемые на Украине — всего лишь предлог для легальных поставок оружия на Украину ,если бы Трамп действительно хотел завершения конфликта на Украине, он бы не стал продолжать поставлять оружие, не делился бы с хохлами разведданными, а Маск уже давно отключил бы «Старлинк», не прошло бы и месяца, Украина бы сама взмолилась о переговорах. Но нет. Бизнес налажен, он приносит высокую прибыль, и нет на свете ни одного банкира, который бы не продал душу за 300% сверхприбыли......."
2805,2187478.0,А наша администрация должна одобрить поставку оружия Хуситам.
2806,2187421.0,Шестой легион?
2807,2187421.0,Продолжайте в том же духе!
2808,2187421.0,Зачётно Волки кошмарят бюргеров!!!!👏🤘✊
2809,2187421.0,
2810,2187421.0,"Пусть попробуют. Они не в первый раз едут. Скандал обеспечен на весь мир. Все разумные люди мира знают, кто ПОБЕДИТЕЛЬ!"
2811,2187421.0,
2812,2187421.0,Рискуют парни у фашистов в логове..🤞
2813,2187421.0,Что то ваши блатные в крыс превратились....
2814,2187421.0,"""Приглашëнные"" гости, видимо, из клоаки проигравших?! Ну, тогда конечно, булькали и воняли..."
2815,2187421.0,👍👏👏👏👏
2816,2187421.0,А флаг у них прикольный. От него у пол европы понос 🤣🤣🤣🤣
2817,2187421.0,
2818,2187421.0,
2819,2187421.0,"Парни, вперёд на Берлин!! Победа будет за вами!!!❤👍"
2820,2187421.0,А разве волки выступают в цирке?
2821,2187421.0,Молодцы ребята
2822,2187421.0,"Интересно, как они визы получили? Могли и не дать, раз так боятся."
2823,2187421.0,"Так на мотоциклах только для начала... А не пустят, начнут возмущаться, приедут на танках!.."
2824,2187421.0,А толку от этих прокатов ? (ничего личного) .
2825,2187421.0,"Для чего этот пробег, в Европе захотели покататься?"
2826,2187421.0,"Пусть молятся, чтобы вслед за байкерами там русские танки не появились)"
2827,2187408.0,Еб... я сельдь
2828,2187408.0,"Готовте, нам пох на ваши санкции"
2829,2187408.0,"Сшп не снимет ссанкции с России, мы для них геополитические враги, так что расслабься шпротина..."
2830,2187408.0,Один х гейропе наши углеводороды в три дорога покупать на что надеються
2831,2187408.0,"Шпротина , матку не надорви!))"
2832,2187408.0,
2833,2187408.0,Ее там уже мало кто слушает. У Брюсселя есть силы только от США
2834,2187408.0,Ну еще бы фашистская мымра чтото другое сказала🤣
2835,2187408.0,
2836,2187408.0,Не называйте самую глупую женщину в ЕС дипломатом. Она в дипломатии ничего не понимает и не знает.
2837,2187408.0,"Видать отборное курят всем руководством, раз такое утверждают!!!"
2838,2187408.0,"Нашла чем пугать. Россия уже 175 тысяч санкций пережила. Это ты фашистка бойся. Очередные санкции положим в пакеты, где лежат предыдущие. СССР жили уже за ""железным занавесом"" и первыми полетели в космос. Справимся, без сопливых А с 1949 года, являемся могущественной ядерной державой."
2839,2187408.0,Типичная надзирательница из концлагеря.Без грима можно снимать.
2840,2187408.0,Кая глупая мерзость 🤮
2841,2187408.0,"Недолго этой салаке осталось. Опять ведь обделается под шум, гам и смех публики!.. И пойдут они с Дуроляйнен заливать горе пивом. И трескать на закуску брюссельскую капусту. Две кочерыжки..."
2842,2187408.0,ЕС лохобес !!!😂😂😂😂🇷🇺🇷🇺🇷🇺🇷🇺
2843,2187408.0,"10 лет принимали санкции,10 лет будут отменять"
2844,2187408.0,Санкции ЕС без США практически ничего не значат!
2845,2187408.0,Я бы ее ПОВЕСИЛ !!!!!!
2846,2187408.0,"…санкции отменять нельзя, санкции нужно расширять и увеличивать, санкции проявили истинных врагов как внешних, так и внутренних. Санкции отмели от России всю шелуху, прилипшую за долгие годы перестройки Горбачёва, пьяного угара Ельцина и шатаний начала 21 века. Отваливаются как грязь все враги, одевшие на себя за этот период маски друзей и доброжелателей России… 
Санкции убедили русских реформировать свою АРМИЮ, разрабатывать новые вооружения, совершенствовать военную науку и стратегию…, совершенствовать системы противодействия и сдерживания наступлению НАТО к рубежам России. 
Санкции убедили русских создавать свои высокотехнологические производства, углублённо заниматься своим сельским хозяйством, приборостроением и точными науками..., и, наконец, санкции помогут возродить былое могущество РОССИИ!!! 
…как глиняный горшок от внутренних проблем УЖЕ ЛОПАЕТСЯ Евросоюз..., на множество осколков раскалываются соединённые штаты, а вместе с ними рассыпается НАТО..., Украина свергнет чуждый славянам режим…, в Ближний Восток вернётся мир и процветание…, появится НОВАЯ концепция многополярности, согласия и МИРА на этой маленькой планете ЗЕМЛЯ..."
2847,2187408.0,"Молодец, мазохизм-  это одна из ""ценностей"" европейской ""демократии"". Нам забавно наблюдать увядание и деградацию глупой Европы. 🧐😄😄😄😄😄"
2848,2187398.0,Как МЫ СКАЖЕМ - ТАК И БУДЕТ! И никакие условия пиндосов и свиней нас не колышут.
2849,2187398.0,"Украинский кризис требует мирного урегулирования, поэтому Зеленскому придется согласиться на территориальные уступки. Это его единственный шанс сохранить остатки власти и жизни мирных людей"
2850,2187398.0,"Кладём оружие на землю, руки сзади мордой в землю построиться"
2851,2187398.0,"Ну и Зеленский дурак, его же вся Украина уже достала своими выходками! Сколько можно за ним бегать?! В конце концов должен сесть за стол переговоров"
2852,2187398.0,"Вся эта ""мирная инициатива"" пиндосов - одно большое фуфло. Наркоман отдает им всю б/У до последнего колоска и камешка. И расчет его прост : если Россия решит идти дальше границ регионов, которые уже российские, пиндосы впишутся уже за СВОЁ. 
Ну, а ""мирные инициативы"" Донни - как раз для того ю, чтобы не воевать с Россией."
2853,2187398.0,"Это не ""перемирие"", а рокировка ☝🧐"
2854,2187398.0,😳😳😳😳😳😳
2855,2187398.0,Ну ну... 😂
2856,2187398.0,Перемирие ради чего?
2857,2187389.0,США-пособники нацистов 😏
2858,2187389.0,"Ну вот и всё, хохолопы проданы"
2859,2187389.0,"Вот эуропка взбесится,  хотели делить пятачковию, а весь куш сшп заберёт..."
2860,2187389.0,"Если вы замахнулись на гору золота , то кучку дерьма обязательно получите . Вот и Трамп прибархлился ."
2861,2187389.0,я за продажу Украины. Жаль что пришлось такой кусок отвалить. И они платят за это своими жизнями и это их выбор. У них своё у нас своё и никого жалеть не надо. Это нам надо до последнего хохла не им. Мы Россия не одна страна не может нам диктовать условия или свои нравы и позиции.а если хотят уничтожать они должны получать с полна все
2862,2187389.0,
2863,2187389.0,Сколько можно мусолить тему. Подписали и подписали. Флаг им в руки. Купили кота в мешке.
